大学,考试方式,学院,专业,研究方向,政治,英语,数学,计算机,网址
北京理工大学,统考,(007)计算机学院,(083900)网络空间安全,(03)密码学及应用安全,(101)思想政治理论,(201)英语一,(301)数学一,(816)网络空间安全专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000721007083900031
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(01)自然语言处理,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200011
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(02)多核并行计算,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200021
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(03)网格计算与云计算,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200031
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(04)并行编译技术,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200041
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(05)移动数据感知与处理,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200051
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(06)网络与通信系统集成电路设计,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200061
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(07)低功耗SOC,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200071
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(08)领域数据工程和领域软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200081
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(09)软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200091
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(10)软件体系结构,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200101
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(11)宽带网络协议研究,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200111
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(12)嵌入式系统研究,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200121
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(13)企业信息化平台与技术,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200131
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(14)Linux操作系统及应用,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200141
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(15)知识工程,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200151
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(16)网络安全技术,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200161
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(17)数据挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200171
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(18)大数据技术,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200181
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(19)人工智能技术,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200191
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(20)模式识别,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200201
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(21)数字图像处理,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200211
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(22)智能网络与智能通信,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200221
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(23)计算智能与智能信息处理,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200231
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(24)商务智能,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200241
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(25)智能化数据服务,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200251
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(26)科学计算可视化,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200261
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(27)分布式仿真,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200271
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(28)虚拟现实,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200281
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(29)自组网与传感器网络,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200291
北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(30)物联网与安全,(101)思想政治理论,(201)英语一,(301)数学一,(871)计算机综合一(含计算机组成原理、数据结构),https://yz.chsi.com.cn/zsml/kskm.jsp?id=1000821060081200301
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(02)智能软件工程及软件测试,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200021
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(03)大数据科学与智能决策,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200031
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(04)图像智能信息处理算法研究,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200041
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(05)生物医学信息工程,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200051
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(06)现代信息处理及嵌入式系统,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200061
北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(07)人工智能及应用,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004081200071
北京化工大学,统考,(004)信息科学与技术学院,(083500)软件工程,(02)智能化软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004083500021
北京化工大学,统考,(004)信息科学与技术学院,(083500)软件工程,(03)软件测试与质量保障,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004083500031
北京化工大学,统考,(004)信息科学与技术学院,(083500)软件工程,(04)生物信息领域软件技术,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004083500041
北京化工大学,统考,(004)信息科学与技术学院,(083500)软件工程,(05)可视媒体计算领域软件技术,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004083500051
北京化工大学,统考,(004)信息科学与技术学院,(083500)软件工程,(06)基于大数据的软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(842)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001021004083500061
北京邮电大学,统考,(013)网络技术研究院,(0812Z1)★信息安全,(01)信息安全、云/物联网/机器学习相关安全,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10013210130812Z1011
北京邮电大学,统考,(003)计算机学院,(0812Z2)★智能科学与技术,(01)自然语言处理、多模态人机交互、智能安全,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10013210030812Z2011
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(01)物联网服务计算、网络信息安全与大数据技术,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200011
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(02)数据科学与大数据技术,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200021
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(03)新型计算机网络与互联网信息深度挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200031
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(04)嵌入式系统、移动计算与大数据、网络技术,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200041
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(05)物联网与人工智能,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200051
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(06)智能信息处理、智能搜索与挖掘、网络软件,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200061
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(07)物联网技术与安全、智能服务计算与大数据,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200071
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(08)物联网与多媒体计算,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200081
北京邮电大学,统考,(003)计算机学院,(081200)计算机科学与技术,(09)云计算与大数据、深度学习、未来无线网络,(101)思想政治理论,(201)英语一,(301)数学一,(803)计算机学科基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1001321003081200091
